pdb_id,protein_path,pocket_path,ligand_path,ligand_format,valid,error,source
6fs1,data/refined_set\6fs1\6fs1_protein.pdb,data/refined_set\6fs1\6fs1_pocket.pdb,data/refined_set\6fs1\6fs1_ligand.mol2,mol2,True,,refined
6fsy,data/refined_set\6fsy\6fsy_protein.pdb,data/refined_set\6fsy\6fsy_pocket.pdb,data/refined_set\6fsy\6fsy_ligand.mol2,mol2,True,,refined
6ftf,data/refined_set\6ftf\6ftf_protein.pdb,data/refined_set\6ftf\6ftf_pocket.pdb,data/refined_set\6ftf\6ftf_ligand.mol2,mol2,True,,refined
6ftp,data/refined_set\6ftp\6ftp_protein.pdb,data/refined_set\6ftp\6ftp_pocket.pdb,data/refined_set\6ftp\6ftp_ligand.mol2,mol2,True,,refined
6ftw,data/refined_set\6ftw\6ftw_protein.pdb,data/refined_set\6ftw\6ftw_pocket.pdb,data/refined_set\6ftw\6ftw_ligand.mol2,mol2,True,,refined
6ftz,data/refined_set\6ftz\6ftz_protein.pdb,data/refined_set\6ftz\6ftz_pocket.pdb,data/refined_set\6ftz\6ftz_ligand.mol2,mol2,True,,refined
6fuh,data/refined_set\6fuh\6fuh_protein.pdb,data/refined_set\6fuh\6fuh_pocket.pdb,data/refined_set\6fuh\6fuh_ligand.mol2,mol2,True,,refined
6fui,data/refined_set\6fui\6fui_protein.pdb,data/refined_set\6fui\6fui_pocket.pdb,data/refined_set\6fui\6fui_ligand.mol2,mol2,True,,refined
6fuj,data/refined_set\6fuj\6fuj_protein.pdb,data/refined_set\6fuj\6fuj_pocket.pdb,data/refined_set\6fuj\6fuj_ligand.mol2,mol2,True,,refined
6fv4,data/refined_set\6fv4\6fv4_protein.pdb,data/refined_set\6fv4\6fv4_pocket.pdb,data/refined_set\6fv4\6fv4_ligand.mol2,mol2,True,,refined
6fyz,data/refined_set\6fyz\6fyz_protein.pdb,data/refined_set\6fyz\6fyz_pocket.pdb,data/refined_set\6fyz\6fyz_ligand.mol2,mol2,True,,refined
6fz4,data/refined_set\6fz4\6fz4_protein.pdb,data/refined_set\6fz4\6fz4_pocket.pdb,data/refined_set\6fz4\6fz4_ligand.mol2,mol2,True,,refined
6g0z,data/refined_set\6g0z\6g0z_protein.pdb,data/refined_set\6g0z\6g0z_pocket.pdb,data/refined_set\6g0z\6g0z_ligand.mol2,mol2,True,,refined
6g14,data/refined_set\6g14\6g14_protein.pdb,data/refined_set\6g14\6g14_pocket.pdb,data/refined_set\6g14\6g14_ligand.mol2,mol2,True,,refined
6g24,data/refined_set\6g24\6g24_protein.pdb,data/refined_set\6g24\6g24_pocket.pdb,data/refined_set\6g24\6g24_ligand.mol2,mol2,True,,refined
6g25,data/refined_set\6g25\6g25_protein.pdb,data/refined_set\6g25\6g25_pocket.pdb,data/refined_set\6g25\6g25_ligand.mol2,mol2,True,,refined
6g27,data/refined_set\6g27\6g27_protein.pdb,data/refined_set\6g27\6g27_pocket.pdb,data/refined_set\6g27\6g27_ligand.mol2,mol2,True,,refined
6g29,data/refined_set\6g29\6g29_protein.pdb,data/refined_set\6g29\6g29_pocket.pdb,data/refined_set\6g29\6g29_ligand.mol2,mol2,True,,refined
6g2b,data/refined_set\6g2b\6g2b_protein.pdb,data/refined_set\6g2b\6g2b_pocket.pdb,data/refined_set\6g2b\6g2b_ligand.mol2,mol2,True,,refined
6g2c,data/refined_set\6g2c\6g2c_protein.pdb,data/refined_set\6g2c\6g2c_pocket.pdb,data/refined_set\6g2c\6g2c_ligand.mol2,mol2,True,,refined
6g2e,data/refined_set\6g2e\6g2e_protein.pdb,data/refined_set\6g2e\6g2e_pocket.pdb,data/refined_set\6g2e\6g2e_ligand.mol2,mol2,True,,refined
6g2f,data/refined_set\6g2f\6g2f_protein.pdb,data/refined_set\6g2f\6g2f_pocket.pdb,data/refined_set\6g2f\6g2f_ligand.mol2,mol2,True,,refined
6g2l,data/refined_set\6g2l\6g2l_protein.pdb,data/refined_set\6g2l\6g2l_pocket.pdb,data/refined_set\6g2l\6g2l_ligand.mol2,mol2,True,,refined
6g2m,data/refined_set\6g2m\6g2m_protein.pdb,data/refined_set\6g2m\6g2m_pocket.pdb,data/refined_set\6g2m\6g2m_ligand.mol2,mol2,True,,refined
6g2o,data/refined_set\6g2o\6g2o_protein.pdb,data/refined_set\6g2o\6g2o_pocket.pdb,data/refined_set\6g2o\6g2o_ligand.mol2,mol2,True,,refined
6g2r,data/refined_set\6g2r\6g2r_protein.pdb,data/refined_set\6g2r\6g2r_pocket.pdb,data/refined_set\6g2r\6g2r_ligand.mol2,mol2,True,,refined
6g2s,data/refined_set\6g2s\6g2s_protein.pdb,data/refined_set\6g2s\6g2s_pocket.pdb,data/refined_set\6g2s\6g2s_ligand.mol2,mol2,True,,refined
6g34,data/refined_set\6g34\6g34_protein.pdb,data/refined_set\6g34\6g34_pocket.pdb,data/refined_set\6g34\6g34_ligand.mol2,mol2,True,,refined
6g35,data/refined_set\6g35\6g35_protein.pdb,data/refined_set\6g35\6g35_pocket.pdb,data/refined_set\6g35\6g35_ligand.mol2,mol2,True,,refined
6g36,data/refined_set\6g36\6g36_protein.pdb,data/refined_set\6g36\6g36_pocket.pdb,data/refined_set\6g36\6g36_ligand.mol2,mol2,True,,refined
6g37,data/refined_set\6g37\6g37_protein.pdb,data/refined_set\6g37\6g37_pocket.pdb,data/refined_set\6g37\6g37_ligand.mol2,mol2,True,,refined
6g38,data/refined_set\6g38\6g38_protein.pdb,data/refined_set\6g38\6g38_pocket.pdb,data/refined_set\6g38\6g38_ligand.mol2,mol2,True,,refined
6g39,data/refined_set\6g39\6g39_protein.pdb,data/refined_set\6g39\6g39_pocket.pdb,data/refined_set\6g39\6g39_ligand.mol2,mol2,True,,refined
6g3a,data/refined_set\6g3a\6g3a_protein.pdb,data/refined_set\6g3a\6g3a_pocket.pdb,data/refined_set\6g3a\6g3a_ligand.mol2,mol2,True,,refined
6g3q,data/refined_set\6g3q\6g3q_protein.pdb,data/refined_set\6g3q\6g3q_pocket.pdb,data/refined_set\6g3q\6g3q_ligand.mol2,mol2,True,,refined
6g3v,data/refined_set\6g3v\6g3v_protein.pdb,data/refined_set\6g3v\6g3v_pocket.pdb,data/refined_set\6g3v\6g3v_ligand.mol2,mol2,True,,refined
6g5l,data/refined_set\6g5l\6g5l_protein.pdb,data/refined_set\6g5l\6g5l_pocket.pdb,data/refined_set\6g5l\6g5l_ligand.mol2,mol2,True,,refined
6g5u,data/refined_set\6g5u\6g5u_protein.pdb,data/refined_set\6g5u\6g5u_pocket.pdb,data/refined_set\6g5u\6g5u_ligand.mol2,mol2,True,,refined
6g6t,data/refined_set\6g6t\6g6t_protein.pdb,data/refined_set\6g6t\6g6t_pocket.pdb,data/refined_set\6g6t\6g6t_ligand.mol2,mol2,True,,refined
6g7a,data/refined_set\6g7a\6g7a_protein.pdb,data/refined_set\6g7a\6g7a_pocket.pdb,data/refined_set\6g7a\6g7a_ligand.mol2,mol2,True,,refined
6g98,data/refined_set\6g98\6g98_protein.pdb,data/refined_set\6g98\6g98_pocket.pdb,data/refined_set\6g98\6g98_ligand.mol2,mol2,True,,refined
6g9i,data/refined_set\6g9i\6g9i_protein.pdb,data/refined_set\6g9i\6g9i_pocket.pdb,data/refined_set\6g9i\6g9i_ligand.mol2,mol2,True,,refined
6g9u,data/refined_set\6g9u\6g9u_protein.pdb,data/refined_set\6g9u\6g9u_pocket.pdb,data/refined_set\6g9u\6g9u_ligand.mol2,mol2,True,,refined
6g9x,data/refined_set\6g9x\6g9x_protein.pdb,data/refined_set\6g9x\6g9x_pocket.pdb,data/refined_set\6g9x\6g9x_ligand.mol2,mol2,True,,refined
6gdy,data/refined_set\6gdy\6gdy_protein.pdb,data/refined_set\6gdy\6gdy_pocket.pdb,data/refined_set\6gdy\6gdy_ligand.mol2,mol2,True,,refined
6ge7,data/refined_set\6ge7\6ge7_protein.pdb,data/refined_set\6ge7\6ge7_pocket.pdb,data/refined_set\6ge7\6ge7_ligand.mol2,mol2,True,,refined
6gf9,data/refined_set\6gf9\6gf9_protein.pdb,data/refined_set\6gf9\6gf9_pocket.pdb,data/refined_set\6gf9\6gf9_ligand.mol2,mol2,True,,refined
6gfs,data/refined_set\6gfs\6gfs_protein.pdb,data/refined_set\6gfs\6gfs_pocket.pdb,data/refined_set\6gfs\6gfs_ligand.mol2,mol2,True,,refined
6gfz,data/refined_set\6gfz\6gfz_protein.pdb,data/refined_set\6gfz\6gfz_pocket.pdb,data/refined_set\6gfz\6gfz_ligand.mol2,mol2,True,,refined
6gg4,data/refined_set\6gg4\6gg4_protein.pdb,data/refined_set\6gg4\6gg4_pocket.pdb,data/refined_set\6gg4\6gg4_ligand.mol2,mol2,True,,refined
6gga,data/refined_set\6gga\6gga_protein.pdb,data/refined_set\6gga\6gga_pocket.pdb,data/refined_set\6gga\6gga_ligand.mol2,mol2,True,,refined
6ggb,data/refined_set\6ggb\6ggb_protein.pdb,data/refined_set\6ggb\6ggb_pocket.pdb,data/refined_set\6ggb\6ggb_ligand.mol2,mol2,True,,refined
6ggf,data/refined_set\6ggf\6ggf_protein.pdb,data/refined_set\6ggf\6ggf_pocket.pdb,data/refined_set\6ggf\6ggf_ligand.mol2,mol2,True,,refined
6ghh,data/refined_set\6ghh\6ghh_protein.pdb,data/refined_set\6ghh\6ghh_pocket.pdb,data/refined_set\6ghh\6ghh_ligand.mol2,mol2,True,,refined
6ghj,data/refined_set\6ghj\6ghj_protein.pdb,data/refined_set\6ghj\6ghj_pocket.pdb,data/refined_set\6ghj\6ghj_ligand.mol2,mol2,True,,refined
6gj6,data/refined_set\6gj6\6gj6_protein.pdb,data/refined_set\6gj6\6gj6_pocket.pdb,data/refined_set\6gj6\6gj6_ligand.mol2,mol2,True,,refined
6gj8,data/refined_set\6gj8\6gj8_protein.pdb,data/refined_set\6gj8\6gj8_pocket.pdb,data/refined_set\6gj8\6gj8_ligand.mol2,mol2,True,,refined
6gji,data/refined_set\6gji\6gji_protein.pdb,data/refined_set\6gji\6gji_pocket.pdb,data/refined_set\6gji\6gji_ligand.mol2,mol2,True,,refined
6gjj,data/refined_set\6gjj\6gjj_protein.pdb,data/refined_set\6gjj\6gjj_pocket.pdb,data/refined_set\6gjj\6gjj_ligand.mol2,mol2,True,,refined
6gjl,data/refined_set\6gjl\6gjl_protein.pdb,data/refined_set\6gjl\6gjl_pocket.pdb,data/refined_set\6gjl\6gjl_ligand.mol2,mol2,True,,refined
6gjm,data/refined_set\6gjm\6gjm_protein.pdb,data/refined_set\6gjm\6gjm_pocket.pdb,data/refined_set\6gjm\6gjm_ligand.mol2,mol2,True,,refined
6gjn,data/refined_set\6gjn\6gjn_protein.pdb,data/refined_set\6gjn\6gjn_pocket.pdb,data/refined_set\6gjn\6gjn_ligand.mol2,mol2,True,,refined
6gjr,data/refined_set\6gjr\6gjr_protein.pdb,data/refined_set\6gjr\6gjr_pocket.pdb,data/refined_set\6gjr\6gjr_ligand.mol2,mol2,True,,refined
6gjw,data/refined_set\6gjw\6gjw_protein.pdb,data/refined_set\6gjw\6gjw_pocket.pdb,data/refined_set\6gjw\6gjw_ligand.mol2,mol2,True,,refined
6gl8,data/refined_set\6gl8\6gl8_protein.pdb,data/refined_set\6gl8\6gl8_pocket.pdb,data/refined_set\6gl8\6gl8_ligand.mol2,mol2,True,,refined
6gl9,data/refined_set\6gl9\6gl9_protein.pdb,data/refined_set\6gl9\6gl9_pocket.pdb,data/refined_set\6gl9\6gl9_ligand.mol2,mol2,True,,refined
6gla,data/refined_set\6gla\6gla_protein.pdb,data/refined_set\6gla\6gla_pocket.pdb,data/refined_set\6gla\6gla_ligand.mol2,mol2,True,,refined
6glb,data/refined_set\6glb\6glb_protein.pdb,data/refined_set\6glb\6glb_pocket.pdb,data/refined_set\6glb\6glb_ligand.mol2,mol2,True,,refined
6gnm,data/refined_set\6gnm\6gnm_protein.pdb,data/refined_set\6gnm\6gnm_pocket.pdb,data/refined_set\6gnm\6gnm_ligand.mol2,mol2,True,,refined
6gnp,data/refined_set\6gnp\6gnp_protein.pdb,data/refined_set\6gnp\6gnp_pocket.pdb,data/refined_set\6gnp\6gnp_ligand.mol2,mol2,True,,refined
6gnr,data/refined_set\6gnr\6gnr_protein.pdb,data/refined_set\6gnr\6gnr_pocket.pdb,data/refined_set\6gnr\6gnr_ligand.mol2,mol2,True,,refined
6gnw,data/refined_set\6gnw\6gnw_protein.pdb,data/refined_set\6gnw\6gnw_pocket.pdb,data/refined_set\6gnw\6gnw_ligand.mol2,mol2,True,,refined
6gon,data/refined_set\6gon\6gon_protein.pdb,data/refined_set\6gon\6gon_pocket.pdb,data/refined_set\6gon\6gon_ligand.mol2,mol2,True,,refined
6got,data/refined_set\6got\6got_protein.pdb,data/refined_set\6got\6got_pocket.pdb,data/refined_set\6got\6got_ligand.mol2,mol2,True,,refined
6guc,data/refined_set\6guc\6guc_protein.pdb,data/refined_set\6guc\6guc_pocket.pdb,data/refined_set\6guc\6guc_ligand.mol2,mol2,True,,refined
6gue,data/refined_set\6gue\6gue_protein.pdb,data/refined_set\6gue\6gue_pocket.pdb,data/refined_set\6gue\6gue_ligand.mol2,mol2,True,,refined
6guh,data/refined_set\6guh\6guh_protein.pdb,data/refined_set\6guh\6guh_pocket.pdb,data/refined_set\6guh\6guh_ligand.mol2,mol2,True,,refined
6guk,data/refined_set\6guk\6guk_protein.pdb,data/refined_set\6guk\6guk_pocket.pdb,data/refined_set\6guk\6guk_ligand.mol2,mol2,True,,refined
6gvf,data/refined_set\6gvf\6gvf_protein.pdb,data/refined_set\6gvf\6gvf_pocket.pdb,data/refined_set\6gvf\6gvf_ligand.mol2,mol2,True,,refined
6gvz,data/refined_set\6gvz\6gvz_protein.pdb,data/refined_set\6gvz\6gvz_pocket.pdb,data/refined_set\6gvz\6gvz_ligand.mol2,mol2,True,,refined
6gw4,data/refined_set\6gw4\6gw4_protein.pdb,data/refined_set\6gw4\6gw4_pocket.pdb,data/refined_set\6gw4\6gw4_ligand.mol2,mol2,True,,refined
6gwe,data/refined_set\6gwe\6gwe_protein.pdb,data/refined_set\6gwe\6gwe_pocket.pdb,data/refined_set\6gwe\6gwe_ligand.mol2,mol2,True,,refined
6gwr,data/refined_set\6gwr\6gwr_protein.pdb,data/refined_set\6gwr\6gwr_pocket.pdb,data/refined_set\6gwr\6gwr_ligand.mol2,mol2,True,,refined
6gxb,data/refined_set\6gxb\6gxb_protein.pdb,data/refined_set\6gxb\6gxb_pocket.pdb,data/refined_set\6gxb\6gxb_ligand.mol2,mol2,True,,refined
6gxe,data/refined_set\6gxe\6gxe_protein.pdb,data/refined_set\6gxe\6gxe_pocket.pdb,data/refined_set\6gxe\6gxe_ligand.mol2,mol2,True,,refined
6gxg,data/refined_set\6gxg\6gxg_protein.pdb,data/refined_set\6gxg\6gxg_pocket.pdb,data/refined_set\6gxg\6gxg_ligand.mol2,mol2,True,,refined
6gxq,data/refined_set\6gxq\6gxq_protein.pdb,data/refined_set\6gxq\6gxq_pocket.pdb,data/refined_set\6gxq\6gxq_ligand.mol2,mol2,True,,refined
6gzd,data/refined_set\6gzd\6gzd_protein.pdb,data/refined_set\6gzd\6gzd_pocket.pdb,data/refined_set\6gzd\6gzd_ligand.mol2,mol2,True,,refined
6gzm,data/refined_set\6gzm\6gzm_protein.pdb,data/refined_set\6gzm\6gzm_pocket.pdb,data/refined_set\6gzm\6gzm_ligand.mol2,mol2,True,,refined
6h1d,data/refined_set\6h1d\6h1d_protein.pdb,data/refined_set\6h1d\6h1d_pocket.pdb,data/refined_set\6h1d\6h1d_ligand.mol2,mol2,True,,refined
6h1u,data/refined_set\6h1u\6h1u_protein.pdb,data/refined_set\6h1u\6h1u_pocket.pdb,data/refined_set\6h1u\6h1u_ligand.mol2,mol2,True,,refined
6h29,data/refined_set\6h29\6h29_protein.pdb,data/refined_set\6h29\6h29_pocket.pdb,data/refined_set\6h29\6h29_ligand.mol2,mol2,True,,refined
6h2t,data/refined_set\6h2t\6h2t_protein.pdb,data/refined_set\6h2t\6h2t_pocket.pdb,data/refined_set\6h2t\6h2t_ligand.mol2,mol2,True,,refined
6h2z,data/refined_set\6h2z\6h2z_protein.pdb,data/refined_set\6h2z\6h2z_pocket.pdb,data/refined_set\6h2z\6h2z_ligand.mol2,mol2,True,,refined
6h33,data/refined_set\6h33\6h33_protein.pdb,data/refined_set\6h33\6h33_pocket.pdb,data/refined_set\6h33\6h33_ligand.mol2,mol2,True,,refined
6h34,data/refined_set\6h34\6h34_protein.pdb,data/refined_set\6h34\6h34_pocket.pdb,data/refined_set\6h34\6h34_ligand.mol2,mol2,True,,refined
6h36,data/refined_set\6h36\6h36_protein.pdb,data/refined_set\6h36\6h36_pocket.pdb,data/refined_set\6h36\6h36_ligand.mol2,mol2,True,,refined
6h37,data/refined_set\6h37\6h37_protein.pdb,data/refined_set\6h37\6h37_pocket.pdb,data/refined_set\6h37\6h37_ligand.mol2,mol2,True,,refined
6h38,data/refined_set\6h38\6h38_protein.pdb,data/refined_set\6h38\6h38_pocket.pdb,data/refined_set\6h38\6h38_ligand.mol2,mol2,True,,refined
6h5x,data/refined_set\6h5x\6h5x_protein.pdb,data/refined_set\6h5x\6h5x_pocket.pdb,data/refined_set\6h5x\6h5x_ligand.mol2,mol2,True,,refined
6h77,data/refined_set\6h77\6h77_protein.pdb,data/refined_set\6h77\6h77_pocket.pdb,data/refined_set\6h77\6h77_ligand.mol2,mol2,True,,refined
6h8s,data/refined_set\6h8s\6h8s_protein.pdb,data/refined_set\6h8s\6h8s_pocket.pdb,data/refined_set\6h8s\6h8s_ligand.mol2,mol2,True,,refined
6hai,data/refined_set\6hai\6hai_protein.pdb,data/refined_set\6hai\6hai_pocket.pdb,data/refined_set\6hai\6hai_ligand.mol2,mol2,True,,refined
6hax,data/refined_set\6hax\6hax_protein.pdb,data/refined_set\6hax\6hax_pocket.pdb,data/refined_set\6hax\6hax_ligand.mol2,mol2,True,,refined
6hay,data/refined_set\6hay\6hay_protein.pdb,data/refined_set\6hay\6hay_pocket.pdb,data/refined_set\6hay\6hay_ligand.mol2,mol2,True,,refined
6haz,data/refined_set\6haz\6haz_protein.pdb,data/refined_set\6haz\6haz_pocket.pdb,data/refined_set\6haz\6haz_ligand.mol2,mol2,True,,refined
6hd6,data/refined_set\6hd6\6hd6_protein.pdb,data/refined_set\6hd6\6hd6_pocket.pdb,data/refined_set\6hd6\6hd6_ligand.mol2,mol2,True,,refined
6hgf,data/refined_set\6hgf\6hgf_protein.pdb,data/refined_set\6hgf\6hgf_pocket.pdb,data/refined_set\6hgf\6hgf_ligand.mol2,mol2,True,,refined
6hgg,data/refined_set\6hgg\6hgg_protein.pdb,data/refined_set\6hgg\6hgg_pocket.pdb,data/refined_set\6hgg\6hgg_ligand.mol2,mol2,True,,refined
6hgi,data/refined_set\6hgi\6hgi_protein.pdb,data/refined_set\6hgi\6hgi_pocket.pdb,data/refined_set\6hgi\6hgi_ligand.mol2,mol2,True,,refined
6hgj,data/refined_set\6hgj\6hgj_protein.pdb,data/refined_set\6hgj\6hgj_pocket.pdb,data/refined_set\6hgj\6hgj_ligand.mol2,mol2,True,,refined
6hgr,data/refined_set\6hgr\6hgr_protein.pdb,data/refined_set\6hgr\6hgr_pocket.pdb,data/refined_set\6hgr\6hgr_ligand.mol2,mol2,True,,refined
6hgs,data/refined_set\6hgs\6hgs_protein.pdb,data/refined_set\6hgs\6hgs_pocket.pdb,data/refined_set\6hgs\6hgs_ligand.mol2,mol2,True,,refined
6hh3,data/refined_set\6hh3\6hh3_protein.pdb,data/refined_set\6hh3\6hh3_pocket.pdb,data/refined_set\6hh3\6hh3_ligand.mol2,mol2,True,,refined
6hh5,data/refined_set\6hh5\6hh5_protein.pdb,data/refined_set\6hh5\6hh5_pocket.pdb,data/refined_set\6hh5\6hh5_ligand.mol2,mol2,True,,refined
6hhr,data/refined_set\6hhr\6hhr_protein.pdb,data/refined_set\6hhr\6hhr_pocket.pdb,data/refined_set\6hhr\6hhr_ligand.mol2,mol2,True,,refined
6hk3,data/refined_set\6hk3\6hk3_protein.pdb,data/refined_set\6hk3\6hk3_pocket.pdb,data/refined_set\6hk3\6hk3_ligand.mol2,mol2,True,,refined
6hk4,data/refined_set\6hk4\6hk4_protein.pdb,data/refined_set\6hk4\6hk4_pocket.pdb,data/refined_set\6hk4\6hk4_ligand.mol2,mol2,True,,refined
6hke,data/refined_set\6hke\6hke_protein.pdb,data/refined_set\6hke\6hke_pocket.pdb,data/refined_set\6hke\6hke_ligand.mol2,mol2,True,,refined
6hlx,data/refined_set\6hlx\6hlx_protein.pdb,data/refined_set\6hlx\6hlx_pocket.pdb,data/refined_set\6hlx\6hlx_ligand.mol2,mol2,True,,refined
6hly,data/refined_set\6hly\6hly_protein.pdb,data/refined_set\6hly\6hly_pocket.pdb,data/refined_set\6hly\6hly_ligand.mol2,mol2,True,,refined
6hm1,data/refined_set\6hm1\6hm1_protein.pdb,data/refined_set\6hm1\6hm1_pocket.pdb,data/refined_set\6hm1\6hm1_ligand.mol2,mol2,True,,refined
6hmg,data/refined_set\6hmg\6hmg_protein.pdb,data/refined_set\6hmg\6hmg_pocket.pdb,data/refined_set\6hmg\6hmg_ligand.mol2,mol2,True,,refined
6hni,data/refined_set\6hni\6hni_protein.pdb,data/refined_set\6hni\6hni_pocket.pdb,data/refined_set\6hni\6hni_ligand.mol2,mol2,True,,refined
6hoq,data/refined_set\6hoq\6hoq_protein.pdb,data/refined_set\6hoq\6hoq_pocket.pdb,data/refined_set\6hoq\6hoq_ligand.mol2,mol2,True,,refined
6hpw,data/refined_set\6hpw\6hpw_protein.pdb,data/refined_set\6hpw\6hpw_pocket.pdb,data/refined_set\6hpw\6hpw_ligand.mol2,mol2,True,,refined
6hq7,data/refined_set\6hq7\6hq7_protein.pdb,data/refined_set\6hq7\6hq7_pocket.pdb,data/refined_set\6hq7\6hq7_ligand.mol2,mol2,True,,refined
6hqy,data/refined_set\6hqy\6hqy_protein.pdb,data/refined_set\6hqy\6hqy_pocket.pdb,data/refined_set\6hqy\6hqy_ligand.mol2,mol2,True,,refined
6hr2,data/refined_set\6hr2\6hr2_protein.pdb,data/refined_set\6hr2\6hr2_pocket.pdb,data/refined_set\6hr2\6hr2_ligand.mol2,mol2,True,,refined
6hrq,data/refined_set\6hrq\6hrq_protein.pdb,data/refined_set\6hrq\6hrq_pocket.pdb,data/refined_set\6hrq\6hrq_ligand.mol2,mol2,True,,refined
6hsh,data/refined_set\6hsh\6hsh_protein.pdb,data/refined_set\6hsh\6hsh_pocket.pdb,data/refined_set\6hsh\6hsh_ligand.mol2,mol2,True,,refined
6ht1,data/refined_set\6ht1\6ht1_protein.pdb,data/refined_set\6ht1\6ht1_pocket.pdb,data/refined_set\6ht1\6ht1_ligand.mol2,mol2,True,,refined
6htg,data/refined_set\6htg\6htg_protein.pdb,data/refined_set\6htg\6htg_pocket.pdb,data/refined_set\6htg\6htg_ligand.mol2,mol2,True,,refined
6hza,data/refined_set\6hza\6hza_protein.pdb,data/refined_set\6hza\6hza_pocket.pdb,data/refined_set\6hza\6hza_ligand.mol2,mol2,True,,refined
6hzb,data/refined_set\6hzb\6hzb_protein.pdb,data/refined_set\6hzb\6hzb_pocket.pdb,data/refined_set\6hzb\6hzb_ligand.mol2,mol2,True,,refined
6hzy,data/refined_set\6hzy\6hzy_protein.pdb,data/refined_set\6hzy\6hzy_pocket.pdb,data/refined_set\6hzy\6hzy_ligand.mol2,mol2,True,,refined
6i0z,data/refined_set\6i0z\6i0z_protein.pdb,data/refined_set\6i0z\6i0z_pocket.pdb,data/refined_set\6i0z\6i0z_ligand.mol2,mol2,True,,refined
6i11,data/refined_set\6i11\6i11_protein.pdb,data/refined_set\6i11\6i11_pocket.pdb,data/refined_set\6i11\6i11_ligand.mol2,mol2,True,,refined
6i12,data/refined_set\6i12\6i12_protein.pdb,data/refined_set\6i12\6i12_pocket.pdb,data/refined_set\6i12\6i12_ligand.mol2,mol2,True,,refined
6i13,data/refined_set\6i13\6i13_protein.pdb,data/refined_set\6i13\6i13_pocket.pdb,data/refined_set\6i13\6i13_ligand.mol2,mol2,True,,refined
6i14,data/refined_set\6i14\6i14_protein.pdb,data/refined_set\6i14\6i14_pocket.pdb,data/refined_set\6i14\6i14_ligand.mol2,mol2,True,,refined
6i17,data/refined_set\6i17\6i17_protein.pdb,data/refined_set\6i17\6i17_pocket.pdb,data/refined_set\6i17\6i17_ligand.mol2,mol2,True,,refined
6i18,data/refined_set\6i18\6i18_protein.pdb,data/refined_set\6i18\6i18_pocket.pdb,data/refined_set\6i18\6i18_ligand.mol2,mol2,True,,refined
6i5g,data/refined_set\6i5g\6i5g_protein.pdb,data/refined_set\6i5g\6i5g_pocket.pdb,data/refined_set\6i5g\6i5g_ligand.mol2,mol2,True,,refined
6i61,data/refined_set\6i61\6i61_protein.pdb,data/refined_set\6i61\6i61_pocket.pdb,data/refined_set\6i61\6i61_ligand.mol2,mol2,True,,refined
6i62,data/refined_set\6i62\6i62_protein.pdb,data/refined_set\6i62\6i62_pocket.pdb,data/refined_set\6i62\6i62_ligand.mol2,mol2,True,,refined
6i63,data/refined_set\6i63\6i63_protein.pdb,data/refined_set\6i63\6i63_pocket.pdb,data/refined_set\6i63\6i63_ligand.mol2,mol2,True,,refined
6i64,data/refined_set\6i64\6i64_protein.pdb,data/refined_set\6i64\6i64_pocket.pdb,data/refined_set\6i64\6i64_ligand.mol2,mol2,True,,refined
6i65,data/refined_set\6i65\6i65_protein.pdb,data/refined_set\6i65\6i65_pocket.pdb,data/refined_set\6i65\6i65_ligand.mol2,mol2,True,,refined
6i66,data/refined_set\6i66\6i66_protein.pdb,data/refined_set\6i66\6i66_pocket.pdb,data/refined_set\6i66\6i66_ligand.mol2,mol2,True,,refined
6i67,data/refined_set\6i67\6i67_protein.pdb,data/refined_set\6i67\6i67_pocket.pdb,data/refined_set\6i67\6i67_ligand.mol2,mol2,True,,refined
6i8m,data/refined_set\6i8m\6i8m_protein.pdb,data/refined_set\6i8m\6i8m_pocket.pdb,data/refined_set\6i8m\6i8m_ligand.mol2,mol2,True,,refined
6i8t,data/refined_set\6i8t\6i8t_protein.pdb,data/refined_set\6i8t\6i8t_pocket.pdb,data/refined_set\6i8t\6i8t_ligand.mol2,mol2,True,,refined
6i8y,data/refined_set\6i8y\6i8y_protein.pdb,data/refined_set\6i8y\6i8y_pocket.pdb,data/refined_set\6i8y\6i8y_ligand.mol2,mol2,True,,refined
6ibk,data/refined_set\6ibk\6ibk_protein.pdb,data/refined_set\6ibk\6ibk_pocket.pdb,data/refined_set\6ibk\6ibk_ligand.mol2,mol2,True,,refined
6ic2,data/refined_set\6ic2\6ic2_protein.pdb,data/refined_set\6ic2\6ic2_pocket.pdb,data/refined_set\6ic2\6ic2_ligand.mol2,mol2,True,,refined
6idb,data/refined_set\6idb\6idb_protein.pdb,data/refined_set\6idb\6idb_pocket.pdb,data/refined_set\6idb\6idb_ligand.mol2,mol2,True,,refined
6idg,data/refined_set\6idg\6idg_protein.pdb,data/refined_set\6idg\6idg_pocket.pdb,data/refined_set\6idg\6idg_ligand.mol2,mol2,True,,refined
6iez,data/refined_set\6iez\6iez_protein.pdb,data/refined_set\6iez\6iez_pocket.pdb,data/refined_set\6iez\6iez_ligand.mol2,mol2,True,,refined
6if0,data/refined_set\6if0\6if0_protein.pdb,data/refined_set\6if0\6if0_pocket.pdb,data/refined_set\6if0\6if0_ligand.mol2,mol2,True,,refined
6ift,data/refined_set\6ift\6ift_protein.pdb,data/refined_set\6ift\6ift_pocket.pdb,data/refined_set\6ift\6ift_ligand.mol2,mol2,True,,refined
